symbol,synonym_symbol,scientific_name,common_name,fips_code
ACGLN2,ACGLN,Acer glabrum Torr. ssp. neomexicanum (Greene),NA,US35
ACGLN2,ACNE6,Acer neomexicanum Greene,NA,US35
ACGR3,NA,Acer grandidentatum Nutt.,bigtooth maple,US35
ACGRG,NA,Acer grandidentatum Nutt. var. grandidentatum,bigtooth maple,US35
ACGRG,SAGR17,Saccharodendron grandidentatum (Nutt.) Nieuwl,NA,US35
ACGRG,ACSAG2,Acer saccharum Marshall ssp. grandidentatum (,NA,US35
ACGRG,ACSAG3,Acer saccharum Marshall var. grandidentatum (,NA,US35
ACGRS,ACSAS3,Acer saccharum Marshall var. sinuosum (Rehder,NA,US35
ACGRS,ACBR,Acer brachypterum Wooton & Standl.,NA,US35
ACGRS,ACGRB,Acer grandidentatum Nutt. var. brachypterum (,NA,US35
ACGRS,ACSAB,Acer saccharum Marshall ssp. brachypterum (Wo,NA,US35
ACGRS,ACSI3,Acer sinuosum Rehder,NA,US35
ACGRS,NA,Acer grandidentatum Nutt. var. sinuosum (Rehd,canyon maple,US35
ACHIL,NA,Achillea L.,yarrow,US35
ACHNA,NA,Achnatherum P. Beauv.,needlegrass,US35
ACHY,ERCU9,Eriocoma cuspidata Nutt.,NA,US35
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker,NA,US35
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,NA,US35
ACHY,NA,Achnatherum hymenoides (Roem. & Schult.) Bark,Indian ricegrass,US35
ACLE9,NA,Achnatherum lettermanii (Vasey) Barkworth,Letterman's needlegrass,US35
ACLE9,STLE4,Stipa lettermanii Vasey,NA,US35
ACLEI,NA,Acleisanthes A. Gray,trumpets,US35
ACLO2,NA,Acleisanthes longiflora A. Gray,angel's trumpets,US35
ACLO7,STLO3,Stipa lobata Swallen,NA,US35
ACLO7,NA,Achnatherum lobatum (Swallen) Barkworth,littleawn needlegrass,US35
ACMI2,NA,Achillea millefolium L.,common yarrow,US35
ACMIA,ACMIF,Achillea millefolium L. var. fusca (Rydb.) G.,NA,US35
ACMIA,ACLAA,Achillea lanulosa Nutt. ssp. alpicola (Rydb.),NA,US35
ACMIA,ACLAA2,Achillea lanulosa Nutt. var. alpicola Rydb.,NA,US35
ACMIA,ACSU3,Achillea subalpina Greene,NA,US35
ACMIA,ACAL11,Achillea alpicola (Rydb.) Rydb.,NA,US35
ACMIA,NA,Achillea millefolium L. var. alpicola (Rydb.),common yarrow,US35
ACMIA,ACFU,Achillea fusca Rydb.,NA,US35
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,NA,US35
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.),NA,US35
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,NA,US35
ACMIO,ACLA5,Achillea lanulosa Nutt.,NA,US35
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) To,NA,US35
ACMIO,ACGR5,Achillea gracilis Raf.,NA,US35
ACMIO,ACRO4,Achillea rosea Desf.,NA,US35
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lune,NA,US35
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,NA,US35
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Bo,NA,US35
ACMIO,NA,Achillea millefolium L. var. occidentalis DC.,western yarrow,US35
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B.,NA,US35
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper),NA,US35
ACMIO,ACER2,Achillea eradiata Piper,NA,US35
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC,NA,US35
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.),NA,US35
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",NA,US35
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,NA,US35
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) ,NA,US35
ACMIO,ACAN7,Achillea angustissima Rydb.,NA,US35
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (V,NA,US35
ACNA2,NA,Acourtia nana (A. Gray) Reveal & R.M. King,dwarf desertpeony,US35
ACNA2,PENA5,Perezia nana A. Gray,NA,US35
ACNE,NA,Acalypha neomexicana Müll. Arg.,New Mexico copperleaf,US35
ACNE2,NA,Acer negundo L.,boxelder,US35
ACNE9,NA,Achnatherum nelsonii (Scribn.) Barkworth,Columbia needlegrass,US35
ACNEA,NA,Acer negundo L. var. arizonicum Sarg.,Arizona boxelder,US35
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth ,NA,US35
ACNED,STOCM,Stipa occidentalis Thurb. var. minor sensu C.,NA,US35
ACNED,STMI6,Stipa minor (Vasey) Scribn.,NA,US35
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",NA,US35
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth &,NA,US35
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var.,NA,US35
ACNED,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Dore's needlegrass,US35
ACNEI2,ACNEI,Acer negundo L. ssp. interius (Britton) Á. Lö,NA,US35
ACNEI2,ACIN3,Acer interius Britton,NA,US35
ACNEI2,NEACI,Negundo aceroides (L.) Moench ssp. interius (,NA,US35
ACNEI2,NA,Acer negundo L. var. interius (Britton) Sarg.,boxelder,US35
ACNEI2,NEIN3,Negundo interius (Britton) Rydb.,NA,US35
ACNEN2,STNE3,Stipa nelsonii Scribn.,NA,US35
ACNEN2,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Columbia needlegrass,US35
ACNEN2,STOCN,Stipa occidentalis Thurb. var. nelsonii (Scri,NA,US35
ACNEN2,STWI,Stipa williamsii Scribn.,NA,US35
ACNEN2,STCON2,Stipa columbiana Macoun var. nelsonii (Scribn,NA,US35
ACNET,ACNEL,Acer negundo L. ssp. latifolium (Pax) Schweri,NA,US35
ACNET,NA,Acer negundo L. var. texanum Pax,boxelder,US35
ACONI,NA,Aconitum L.,monkshood,US35
ACOS,NA,Acalypha ostryifolia Riddell,pineland threeseed mercury,US35
ACOS,ACCA8,Acalypha caroliniana Elliott,NA,US35
ACOUR,NA,Acourtia D. Don,desertpeony,US35
ACPE13,NA,Achnatherum perplexum Hoge & Barkworth,New Mexico needlegrass,US35
ACPE13,STPE10,Stipa perplexa (Hoge & Barkworth) Wipff & S.D,NA,US35
ACPH3,ACLI,Acalypha lindheimeri Müll. Arg.,NA,US35
ACPH3,ACLIM,Acalypha lindheimeri Müll. Arg. var. major Pa,NA,US35
ACPH3,NA,Acalypha phleoides Cav.,shrubby copperleaf,US35
ACPI2,STPI2,Stipa pinetorum M.E. Jones,NA,US35
ACPI2,NA,Achnatherum pinetorum (M.E. Jones) Barkworth,pine needlegrass,US35
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,NA,US35
