symbol,synonym_symbol,scientific_name,common_name,fips_code
AGCA5,NA,Agrostis capillaris L.,colonial bentgrass,US25
AGCA5,AGTE,Agrostis tenuis Sibth.,NA,US25
AGCR,NA,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,US25
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,NA,US25
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,NA,US25
AGCRP8,NA,Agropyron cristatum (L.) Gaertn. ssp. pectina,crested wheatgrass,US25
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,NA,US25
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. deserto,NA,US25
AGDE2,NA,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,US25
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. deserto,NA,US25
AGEL4,NA,Agrostis elliottiana Schult.,Elliott's bentgrass,US25
AGEL4,AGEX2,Agrostis exigua Thurb.,NA,US25
AGERA,NA,Ageratum L.,whiteweed,US25
AGERA2,NA,Ageratina Spach,snakeroot,US25
AGEU,NA,Agrimonia eupatoria L.,churchsteeples,US25
AGGI,NA,Agrostemma githago L.,common corncockle,US25
AGGI2,AGNI,Agrostis nigra With.,NA,US25
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) P,NA,US25
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) ,NA,US25
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) F,NA,US25
AGGI2,NA,Agrostis gigantea Roth,redtop,US25
AGGI2,AGAL3,Agrostis alba auct. non L.,NA,US25
AGGR2,NA,Agrimonia gryposepala Wallr.,tall hairy agrimony,US25
AGHO3,NA,Ageratum houstonianum Mill.,bluemink,US25
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,NA,US25
AGHY,COHY2,Cornucopiae hyemalis Walter,NA,US25
AGHY,NA,"Agrostis hyemalis (Walter) Britton, Sterns & ",winter bentgrass,US25
AGMA3,NA,Agalinis maritima (Raf.) Raf.,saltmarsh false foxglove,US25
AGMAM,NA,Agalinis maritima (Raf.) Raf. var. maritima,saltmarsh false foxglove,US25
AGMAM,GEMA8,Gerardia maritima Raf.,NA,US25
AGNE2,NA,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,US25
AGPA12,NA,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,US25
AGPA6,NA,Agrimonia parviflora Aiton,harvestlice,US25
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,NA,US25
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,NA,US25
AGPAP3,NA,Agalinis paupercula (A. Gray) Britton var. pa,smallflower false foxglove,US25
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. ty,NA,US25
AGPE,NA,Agrostis perennans (Walter) Tuck.,upland bentgrass,US25
AGPE,AGSC6,Agrostis schweinitzii Trin.,NA,US25
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata ,NA,US25
AGPE,COPE7,Cornucopiae perennans Walter,NA,US25
AGPE,AGOR3,Agrostis oreophila Trin.,NA,US25
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,NA,US25
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,NA,US25
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestiv,NA,US25
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,NA,US25
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,NA,US25
AGPU,NA,Agrimonia pubescens Wallr.,soft agrimony,US25
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri P,NA,US25
AGPU5,GEPU7,Gerardia purpurea L.,NA,US25
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,NA,US25
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) P,NA,US25
AGPU5,NA,Agalinis purpurea (L.) Pennell,purple false foxglove,US25
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,NA,US25
AGRIM,NA,Agrimonia L.,agrimony,US25
AGRO3,NA,Agrimonia rostellata Wallr.,beaked agrimony,US25
AGROP2,NA,Agropyron Gaertn.,wheatgrass,US25
AGROS,NA,Agrostemma L.,corncockle,US25
AGROS2,NA,Agrostis L.,bentgrass,US25
AGSC,NA,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,US25
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze v,NA,US25
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (,NA,US25
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US25
AGSC5,AGGE2,Agrostis geminata Trin.,NA,US25
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis F,NA,US25
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) ,NA,US25
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US25
AGSC5,NA,Agrostis scabra Willd.,rough bentgrass,US25
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US25
AGST,NA,Agrimonia striata Michx.,roadside agrimony,US25
AGST2,AGMA10,Agrostis maritima Lam.,NA,US25
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.,NA,US25
AGST2,NA,Agrostis stolonifera L.,creeping bentgrass,US25
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,NA,US25
AGST2,AGPA17,Agrostis palustris Huds.,NA,US25
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,NA,US25
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,NA,US25
AGTE3,NA,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,US25
AGTEP2,GETEP6,Gerardia tenuifolia Vahl ssp. parviflora (Nut,NA,US25
AGTEP2,NA,Agalinis tenuifolia (Vahl) Raf. var. parviflo,slenderleaf false foxglove,US25
AGTEP2,GETEP4,Gerardia tenuifolia Vahl var. parviflora Nutt,NA,US25
AGTET,GETE6,Gerardia tenuifolia Vahl,NA,US25
AGTET,NA,Agalinis tenuifolia (Vahl) Raf. var. tenuifol,slenderleaf false foxglove,US25
AGTET,GETET2,Gerardia tenuifolia Vahl var. typica Pennell,NA,US25
AGTET,GETEH,Gerardia tenuifolia Vahl var. humilis Benth.,NA,US25
AIAL,AIGL,Ailanthus glandulosa Desf.,NA,US25
AIAL,NA,Ailanthus altissima (Mill.) Swingle,tree of heaven,US25
AIAL,TOAL4,Toxicodendron altissimum Mill.,NA,US25
AICA,NA,Aira caryophyllea L.,silver hairgrass,US25
AICAC2,ASCA22,Aspris caryophyllea (L.) Nash,NA,US25
AICAC2,NA,Aira caryophyllea L. var. caryophyllea,silver hairgrass,US25
AILAN,NA,Ailanthus Desf.,ailanthus,US25
AIPR,NA,Aira praecox L.,yellow hairgrass,US25
AIPR,ASPR14,Aspris praecox (L.) Nash,NA,US25
AIRA,NA,Aira L.,hairgrass,US25
AJGE,NA,Ajuga genevensis L.,blue bugle,US25
AJRE,NA,Ajuga reptans L.,common bugle,US25
AJUGA,NA,Ajuga L.,bugle,US25
AKEBI,NA,Akebia Decne.,chocolate vine,US25
AKPE2,NA,Akebia ×pentaphylla (Makino) Makino [quinata ,chocolate vine,US25
AKQU,NA,Akebia quinata (Houtt.) Decne.,chocolate vine,US25
ALAE,NA,Alopecurus aequalis Sobol.,shortawn foxtail,US25
ALAEA,ALAR5,Alopecurus aristulatus Michx.,NA,US25
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahle,NA,US25
ALAEA,NA,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,US25
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (M,NA,US25
ALAL3,ALCA11,Alyssum calycinum L.,NA,US25
ALAL3,NA,Alyssum alyssoides (L.) L.,pale madwort,US25
ALAL3,CLAL10,Clypeola alyssoides L.,NA,US25
ALBIZ,NA,Albizia Durazz.,albizia,US25
ALCA3,NA,Allium canadense L.,meadow garlic,US25
ALCA4,ALMA15,Alopecurus macounii Vasey,NA,US25
ALCA4,NA,Alopecurus carolinianus Walter,Carolina foxtail,US25
ALCA4,ALRA4,Alopecurus ramosus Poir.,NA,US25
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,NA,US25
ALCAC,NA,Allium canadense L. var. canadense,meadow garlic,US25
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,NA,US25
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,NA,US25
ALCAC,ALCO4,Allium continuum Small,NA,US25
ALCE,ALCES,Allium cepa L. var. solaninum Alef.,NA,US25
ALCE,ALCEP,Allium cepa L. var. proliferum (Moench) Regel,NA,US25
ALCE,ALCEM,Allium cepa L. var. multiplicans L.H. Bailey,NA,US25
ALCE,NA,Allium cepa L.,garden onion,US25
ALCE,ALCEA2,Allium cepa L. var. aggregatum G. Don,NA,US25
ALCE,ALCEC,Allium cepa L. var. cepa,NA,US25
ALCEA,NA,Alcea L.,hollyhock,US25
ALCHE,NA,Alchemilla L.,lady's mantle,US25
ALETR,NA,Aletris L.,colicroot,US25
ALFA2,NA,Aletris farinosa L.,white colicroot,US25
ALFI5,NA,Alchemilla filicaulis Buser,thinstem lady's mantle,US25
ALFIV,ALMI7,Alchemilla minor Huds.,NA,US25
ALFIV,ALVE4,Alchemilla vestita (Buser) Raunk.,NA,US25
ALFIV,NA,Alchemilla filicaulis Buser ssp. vestita (Bus,thinstem lady's mantle,US25
ALFIV,ALVUV,Alchemilla vulgaris L. var. vestita (Buser) B,NA,US25
ALGE2,NA,Alopecurus geniculatus L.,water foxtail,US25
ALGEG4,NA,Alopecurus geniculatus L. var. geniculatus,water foxtail,US25
ALGEG4,ALPA9,Alopecurus pallescens Piper,NA,US25
ALGL2,ALAL7,"Alnus alnus (L.) Britton, nom. inval.",NA,US25
ALGL2,NA,Alnus glutinosa (L.) Gaertn.,European alder,US25
ALIN2,NA,Alnus incana (L.) Moench,gray alder,US25
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana ,NA,US25
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,NA,US25
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,NA,US25
ALINR,NA,Alnus incana (L.) Moench ssp. rugosa (Du Roi),speckled alder,US25
ALISM,NA,Alisma L.,water plantain,US25
ALJU,NA,Albizia julibrissin Durazz.,silktree,US25
ALLIA,NA,Alliaria Heist. ex Fabr.,alliaria,US25
ALLIU,NA,Allium L.,onion,US25
ALMO4,ALPR5,Alchemilla pratensis auct. non F.W. Schmidt,NA,US25
ALMO4,NA,Alchemilla monticola Opiz,hairy lady's mantle,US25
ALMO4,ALXA,Alchemilla xanthochlora auct. non Rothm.,NA,US25
ALMO4,ALVUP,Alchemilla vulgaris L. var. pastoralis (Buser,NA,US25
ALMO4,ALVU2,Alchemilla vulgaris auct. non L.,NA,US25
