symbol,synonym_symbol,scientific_name,common_name,fips_code
ACRU,NA,Acer rubrum L.,red maple,US19
ACRU2,NA,Actaea rubra (Aiton) Willd.,red baneberry,US19
ACRUR,ACST,Acer stenocarpum Britton,NA,US19
ACRUR,RURU5,Rufacer rubrum (L.) Small,NA,US19
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,NA,US19
ACRUR,NA,Acer rubrum L. var. rubrum,red maple,US19
ACRUR2,ACRUR3,Actaea rubra (Aiton) Willd. var. rubra,NA,US19
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,NA,US19
ACRUR2,NA,Actaea rubra (Aiton) Willd. ssp. rubra,red baneberry,US19
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,NA,US19
ACSA2,NA,Acer saccharinum L.,silver maple,US19
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,NA,US19
ACSA2,ACDA2,Acer dasycarpum Ehrh.,NA,US19
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,NA,US19
ACSA3,NA,Acer saccharum Marshall,sugar maple,US19
ACSAS,NA,Acer saccharum Marshall var. saccharum,sugar maple,US19
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) R,NA,US19
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,NA,US19
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schm,NA,US19
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmid,NA,US19
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K.,NA,US19
ACSP2,NA,Acer spicatum Lam.,mountain maple,US19
ACTAE,NA,Actaea L.,baneberry,US19
ACVI,NA,Acalypha virginica L.,Virginia threeseed mercury,US19
ADFU,NA,"Adlumia fungosa (Aiton) Greene ex Britton, St",allegheny vine,US19
ADIAN,NA,Adiantum L.,maidenhair fern,US19
ADLUM,NA,Adlumia Raf. ex DC.,adlumia,US19
ADMO,NA,Adoxa moschatellina L.,muskroot,US19
ADOXA,NA,Adoxa L.,adoxa,US19
ADPE,NA,Adiantum pedatum L.,northern maidenhair,US19
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popo,NA,US19
AECY,NA,Aegilops cylindrica Host,jointed goatgrass,US19
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gib",NA,US19
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,NA,US19
AECY,AETA3,Aegilops tauschii auct. non Coss.,NA,US19
AEGIL,NA,Aegilops L.,goatgrass,US19
AEGL,NA,Aesculus glabra Willd.,Ohio buckeye,US19
AEGLA,AEAR2,Aesculus arguta Buckley,NA,US19
AEGLA,AEGLB,Aesculus glabra Willd. var. buckleyi Sarg.,NA,US19
AEGLA,NA,Aesculus glabra Willd. var. arguta (Buckley) ,Ohio buckeye,US19
AEGLG,AEGLP,Aesculus glabra Willd. var. pallida (Willd.) ,NA,US19
AEGLG,NA,Aesculus glabra Willd. var. glabra,Ohio buckeye,US19
AEGLG,AEGLL,Aesculus glabra Willd. var. leucodermis Sarg.,NA,US19
AEGLG,AEGLM2,Aesculus glabra Willd. var. monticola Sarg.,NA,US19
AEGLG,AEGLM,Aesculus glabra Willd. var. micrantha Sarg.,NA,US19
AEGLG,AEGLS,Aesculus glabra Willd. var. sargentii Rehder,NA,US19
AEHI,NA,Aesculus hippocastanum L.,horse chestnut,US19
AEMA2,NA,Aesculus ×marylandica J.R. Booth ex G. Kirchn,buckeye,US19
AESCU,NA,Aesculus L.,buckeye,US19
