symbol,synonym_symbol,scientific_name,common_name,fips_code
ACMI2,NA,Achillea millefolium L.,common yarrow,US30
ACMIA,ACLAA,Achillea lanulosa Nutt. ssp. alpicola (Rydb.),NA,US30
ACMIA,ACLAA2,Achillea lanulosa Nutt. var. alpicola Rydb.,NA,US30
ACMIA,ACSU3,Achillea subalpina Greene,NA,US30
ACMIA,ACAL11,Achillea alpicola (Rydb.) Rydb.,NA,US30
ACMIA,NA,Achillea millefolium L. var. alpicola (Rydb.),common yarrow,US30
ACMIA,ACFU,Achillea fusca Rydb.,NA,US30
ACMIA,ACMIF,Achillea millefolium L. var. fusca (Rydb.) G.,NA,US30
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",NA,US30
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.),NA,US30
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Bo,NA,US30
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.),NA,US30
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) To,NA,US30
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC,NA,US30
ACMIO,NA,Achillea millefolium L. var. occidentalis DC.,western yarrow,US30
ACMIO,ACAN7,Achillea angustissima Rydb.,NA,US30
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,NA,US30
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,NA,US30
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,NA,US30
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper),NA,US30
ACMIO,ACRO4,Achillea rosea Desf.,NA,US30
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) ,NA,US30
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lune,NA,US30
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (V,NA,US30
ACMIO,ACLA5,Achillea lanulosa Nutt.,NA,US30
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,NA,US30
ACMIO,ACGR5,Achillea gracilis Raf.,NA,US30
ACMIO,ACER2,Achillea eradiata Piper,NA,US30
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B.,NA,US30
ACNE2,NA,Acer negundo L.,boxelder,US30
ACNE9,NA,Achnatherum nelsonii (Scribn.) Barkworth,Columbia needlegrass,US30
ACNED,STOCM,Stipa occidentalis Thurb. var. minor sensu C.,NA,US30
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",NA,US30
ACNED,STMI6,Stipa minor (Vasey) Scribn.,NA,US30
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth ,NA,US30
