symbol,synonym_symbol,scientific_name,common_name,fips_code
CACAL3,CALA3,"Calamagrostis ×lactea Beal (pro sp.), databas",NA,US08
CACH42,NA,Cardaria chalepensis (L.) Hand.-Maz.,lenspod whitetop,US08
CACH42,CADRC,Cardaria draba (L.) Desv. ssp. chalapensis (L,NA,US08
CACH42,CARE23,Cardaria repens (Schrenk) Jarmolenko,NA,US08
CACH42,CACH10,"Cardaria chalapensis (L.) Hand.-Maz., orth. v",NA,US08
CACH42,CADRC3,Cardaria draba (L.) Desv. ssp. chalepensis (L,NA,US08
CACH42,LERE8,Lepidium repens (Schrenk) Boiss.,NA,US08
CACH42,LEDRC,Lepidium draba L. ssp. chalepense (L.) Thell.,NA,US08
CACH42,CADRR,Cardaria draba (L.) Desv. var. repens (Schren,NA,US08
CACL7,NA,Caryopteris ×clandonensis hort. ex Rehder [in,caryopteris,US08
CACO10,NA,Carex concinna R. Br.,low northern sedge,US08
CACO6,NA,Cardamine cordifolia A. Gray,heartleaf bittercress,US08
CACOC,CAUI,Cardamine uintahensis F.J. Herm.,NA,US08
CACOC,NA,Cardamine cordifolia A. Gray var. cordifolia,heartleaf bittercress,US08
CACOI,NA,Cardamine cordifolia A. Gray var. incana A. G,heartleaf bittercress,US08
CACR11,NA,Caulanthus crassicaulis (Torr.) S. Watson,thickstem wild cabbage,US08
CACR3,NA,Carex crawei Dewey,Crawe's sedge,US08
CACRC,NA,Caulanthus crassicaulis (Torr.) S. Watson var,thickstem wild cabbage,US08
CACRC,STCR8,Streptanthus crassicaulis Torr.,NA,US08
CADE9,NA,Carex deweyana Schwein.,Dewey sedge,US08
CADED4,NA,Carex deweyana Schwein. var. deweyana,Dewey sedge,US08
CADI4,NA,Carex diandra Schrank,lesser panicled sedge,US08
CADI6,NA,Carex disperma Dewey,softleaf sedge,US08
CADO2,NA,Carex douglasii Boott,Douglas' sedge,US08
CADR,LEDR,Lepidium draba L.,NA,US08
CADR,LEDRD,Lepidium draba L. ssp. draba,NA,US08
CADR,NA,Cardaria draba (L.) Desv.,whitetop,US08
CADU6,CASTE3,Carex stenophylla Wahlenb. ssp. eleocharis (L,NA,US08
CADU6,CAEL2,Carex eleocharis L.H. Bailey,NA,US08
CADU6,NA,Carex duriuscula C.A. Mey.,needleleaf sedge,US08
CADU6,CASTE5,Carex stenophylla Wahlenb. var. enervis Kük.,NA,US08
CADU6,CAST40,Carex stenophylla auct. non Wahlenb.,NA,US08
CAEA,NA,Camissonia eastwoodiae (Munz) P.H. Raven,Grand Junction camissonia,US08
CAEA,OESCE,Oenothera scapoidea Nutt. ex Torr. & A. Gray ,NA,US08
CAEA,OEEA,Oenothera eastwoodiae (Munz) P.H. Raven,NA,US08
CAEB,NA,Carex ebenea Rydb.,ebony sedge,US08
CAEC,NA,Carex echinata Murray,star sedge,US08
CAECE,CAJO4,Carex josselynii (Fernald) Mack. ex Pease,NA,US08
CAECE,CAPHA,Carex phyllomanica W. Boott var. angustata (C,NA,US08
CAECE,CACE5,Carex cephalantha (L.H. Bailey) E.P. Bicknell,NA,US08
CAECE,CAECA,Carex echinata Murray var. angustata (Carey) ,NA,US08
CAECE,CAPHO,Carex phyllomanica W. Boott var. ormantha (Fe,NA,US08
CAECE,CAOR2,Carex ormantha (Fernald) Mack.,NA,US08
CAECE,CAAN23,Carex angustior Mack.,NA,US08
CAECE,CASV,Carex svensonis Skottsb.,NA,US08
CAECE,CAHA30,Carex hawaiiensis H. St. John,NA,US08
CAECE,CALA54,Carex laricina Mack. ex Bright,NA,US08
CAECE,CAANG2,Carex angustior Mack. var. gracilenta R.T. Cl,NA,US08
CAECE,CAMUA3,Carex muricata L. var. angustata (Carey) Care,NA,US08
