symbol,synonym_symbol,scientific_name,common_name,fips_code
TRAL5,TRCOA,Trifolium columbianum Greene var. argillorum ,NA,US41
TRALA,NA,Trillium albidum J.D. Freeman ssp. albidum,giant white wakerobin,US41
TRALP,NA,Trillium albidum J.D. Freeman ssp. parvifloru,smallflower wakerobin,US41
TRALP,TRPA11,Trillium parviflorum Soukup,NA,US41
TRAN,NA,Trifolium andersonii A. Gray,fiveleaf clover,US41
TRAN6,NA,Trifolium angustifolium L.,narrowleaf crimson clover,US41
TRANA2,TRANA4,Trifolium andersonii A. Gray var. andersonii,NA,US41
TRANA2,NA,Trifolium andersonii A. Gray ssp. andersonii,fiveleaf clover,US41
TRAR4,TRARP,Trifolium arvense L. var. perpusillum DC.,NA,US41
TRAR4,TRARA,Trifolium arvense L. var. arvense,NA,US41
TRAR4,NA,Trifolium arvense L.,rabbitfoot clover,US41
TRAU2,NA,Trifolium aureum Pollich,golden clover,US41
TRAU2,TRAG,"Trifolium agrarium L., nom. utique rej.",NA,US41
TRAUT,NA,Trautvetteria Fisch. & C.A. Mey.,bugbane,US41
TRBA,NA,Trifolium barbigerum Torr.,bearded clover,US41
TRBAB,NA,Trifolium barbigerum Torr. var. barbigerum,bearded clover,US41
TRBE2,NA,Trifolium beckwithii W.H. Brewer ex S. Watson,Beckwith's clover,US41
TRBI,NA,Trifolium bifidum A. Gray,notchleaf clover,US41
TRBI,TRBIB2,Trifolium bifidum A. Gray var. bifidum,NA,US41
TRBI,TRBID,Trifolium bifidum A. Gray var. decipiens Gree,NA,US41
TRBI2,TRPEB,Triodanis perfoliata (L.) Nieuwl. var. biflor,NA,US41
TRBI2,SPBI4,Specularia biflora (Ruiz & Pav.) Fisch. & C.A,NA,US41
TRBI2,NA,Triodanis biflora (Ruiz & Pav.) Greene,small Venus' looking-glass,US41
TRBO2,NA,Trientalis borealis Raf.,starflower,US41
TRBOL,NA,Trientalis borealis Raf. ssp. latifolia (Hook,broadleaf starflower,US41
TRBOL,TREUL,Trientalis europaea L. var. latifolia (Hook.),NA,US41
TRBOL,TRLA6,Trientalis latifolia Hook.,NA,US41
TRBR3,NA,Trifolium breweri S. Watson,forest clover,US41
TRBR7,BRBR3,Brodiaea bridgesii S. Watson,NA,US41
TRBR7,NA,Triteleia bridgesii (S. Watson) Greene,Bridges' brodiaea,US41
TRCA,NA,Trautvetteria caroliniensis (Walter) Vail,Carolina bugbane,US41
TRCA21,TRSPP3,Trisetum spicatum (L.) K. Richt. var. project,NA,US41
TRCA21,TRCEC3,Trisetum cernuum Trin. ssp. canescens (Buckle,NA,US41
TRCA21,TRCEC,Trisetum cernuum Trin. var. canescens (Buckle,NA,US41
TRCA21,TRCEP,Trisetum cernuum Trin. var. projectum (Louis-,NA,US41
TRCA21,NA,Trisetum canescens Buckley,tall trisetum,US41
TRCA21,TRCE2,Trisetum cernuum Trin.,NA,US41
TRCA5,NA,Trifolium campestre Schreb.,field clover,US41
TRCA5,TRPR7,"Trifolium procumbens L., nom. utique rej.",NA,US41
TRCAO,NA,Trautvetteria caroliniensis (Walter) Vail var,western bugbane,US41
TRCAO,TRGR10,Trautvetteria grandis Nutt.,NA,US41
TRCE3,SCCA27,"Scirpus caespitosus L., orth. var.",NA,US41
