symbol,synonym_symbol,scientific_name,common_name,fips_code
ACPS,NA,Acer pseudoplatanus L.,sycamore maple,US26
ACPT,NA,Achillea ptarmica L.,sneezeweed,US26
ACRA7,NA,Actaea racemosa L.,black baneberry,US26
ACRAR,NA,Actaea racemosa L. var. racemosa,black bugbane,US26
ACRAR,CIRA,Cimicifuga racemosa (L.) Nutt.,NA,US26
ACRE3,CERE6,Centaurea repens L.,NA,US26
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,NA,US26
ACRE3,NA,Acroptilon repens (L.) DC.,hardheads,US26
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) ,NA,US26
ACRH,NA,Acalypha rhomboidea Raf.,common threeseed mercury,US26
ACROP,NA,Acroptilon Cass.,hardheads,US26
ACRU,ACBA2,Acer barbatum Michx. p.p.,NA,US26
ACRU,NA,Acer rubrum L.,red maple,US26
ACRU2,NA,Actaea rubra (Aiton) Willd.,red baneberry,US26
ACRUR,RURU5,Rufacer rubrum (L.) Small,NA,US26
ACRUR,NA,Acer rubrum L. var. rubrum,red maple,US26
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,NA,US26
ACRUR,ACST,Acer stenocarpum Britton,NA,US26
ACRUR2,ACSPR3,Actaea spicata L. ssp. rubra (Aiton) Hultén,NA,US26
ACRUR2,ACRUR3,Actaea rubra (Aiton) Willd. var. rubra,NA,US26
ACRUR2,NA,Actaea rubra (Aiton) Willd. ssp. rubra,red baneberry,US26
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,NA,US26
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,NA,US26
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,NA,US26
ACSA2,ACDA2,Acer dasycarpum Ehrh.,NA,US26
ACSA2,NA,Acer saccharinum L.,silver maple,US26
ACSA3,NA,Acer saccharum Marshall,sugar maple,US26
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,NA,US26
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) R,NA,US26
ACSAS,NA,Acer saccharum Marshall var. saccharum,sugar maple,US26
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schm,NA,US26
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K.,NA,US26
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmid,NA,US26
ACSP2,NA,Acer spicatum Lam.,mountain maple,US26
ACTAE,NA,Actaea L.,baneberry,US26
ACVI,NA,Acalypha virginica L.,Virginia threeseed mercury,US26
ADAL,ADPEA2,Adiantum pedatum L. ssp. aleuticum (Rupr.) Ca,NA,US26
ADAL,ADPES2,Adiantum pedatum L. var. subpumilum W.H. Wagn,NA,US26
ADAL,ADPES,Adiantum pedatum L. ssp. subpumilum (W.H. Wag,NA,US26
ADAL,NA,Adiantum aleuticum (Rupr.) Paris,Aleutian maidenhair,US26
ADAL,ADPEC,Adiantum pedatum L. ssp. calderi Cody,NA,US26
ADAL,ADPEA,Adiantum pedatum L. var. aleuticum Rupr.,NA,US26
ADBI,NA,Adenocaulon bicolor Hook.,American trailplant,US26
ADENO,NA,Adenocaulon Hook.,trailplant,US26
ADFU,NA,"Adlumia fungosa (Aiton) Greene ex Britton, St",allegheny vine,US26
ADIAN,NA,Adiantum L.,maidenhair fern,US26
ADLUM,NA,Adlumia Raf. ex DC.,adlumia,US26
ADPE,NA,Adiantum pedatum L.,northern maidenhair,US26
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gib",NA,US26
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,NA,US26
AECY,NA,Aegilops cylindrica Host,jointed goatgrass,US26
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popo,NA,US26
AECY,AETA3,Aegilops tauschii auct. non Coss.,NA,US26
AECY2,NA,Aethusa cynapium L.,fool's parsley,US26
AEGIL,NA,Aegilops L.,goatgrass,US26
AEGL,NA,Aesculus glabra Willd.,Ohio buckeye,US26
AEGLG,AEGLM,Aesculus glabra Willd. var. micrantha Sarg.,NA,US26
AEGLG,AEGLM2,Aesculus glabra Willd. var. monticola Sarg.,NA,US26
AEGLG,AEGLS,Aesculus glabra Willd. var. sargentii Rehder,NA,US26
AEGLG,NA,Aesculus glabra Willd. var. glabra,Ohio buckeye,US26
AEGLG,AEGLP,Aesculus glabra Willd. var. pallida (Willd.) ,NA,US26
AEGLG,AEGLL,Aesculus glabra Willd. var. leucodermis Sarg.,NA,US26
AEGOP,NA,Aegopodium L.,goutweed,US26
AEHI,NA,Aesculus hippocastanum L.,horse chestnut,US26
AEMA2,NA,Aesculus ×marylandica J.R. Booth ex G. Kirchn,buckeye,US26
AEPO,NA,Aegopodium podagraria L.,bishop's goutweed,US26
AEPO,AEPOV,Aegopodium podagraria L. var. variegatum L.H.,NA,US26
AESCU,NA,Aesculus L.,buckeye,US26
AETHU,NA,Aethusa L.,aethusa,US26
AGAL5,NA,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,US26
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fe,NA,US26
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fe,NA,US26
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altiss",NA,US26
AGALA,NA,Ageratina altissima (L.) R.M. King & H. Rob. ,white snakeroot,US26
AGALA,EURU6,Eupatorium rugosum Houtt.,NA,US26
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B,NA,US26
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomente,NA,US26
AGALI,NA,Agalinis Raf.,false foxglove,US26
AGAST,NA,Agastache Clayton ex Gronov.,giant hyssop,US26
AGAU3,NA,Agalinis auriculata (Michx.) S.F. Blake,earleaf false foxglove,US26
AGAU3,AUAU,Aureolaria auriculata (Michx.) Farw.,NA,US26
AGAU3,OTAU,Otophylla auriculata (Michx.) Small,NA,US26
AGAU3,TOAU,Tomanthera auriculata (Michx.) Raf.,NA,US26
AGAU3,GEAU7,Gerardia auriculata Michx.,NA,US26
AGCA4,NA,Agrostis canina L.,velvet bentgrass,US26
AGCA4,AGCAV,Agrostis canina L. var. varians (Thuill.) Duc,NA,US26
AGCA5,AGTE,Agrostis tenuis Sibth.,NA,US26
AGCA5,AGVU2,Agrostis vulgaris With.,NA,US26
AGCA5,AGTEH,Agrostis tenuis Sibth. var. hispida (Willd.) ,NA,US26
AGCA5,AGTEA,Agrostis tenuis Sibth. var. aristata (Parnell,NA,US26
AGCA5,NA,Agrostis capillaris L.,colonial bentgrass,US26
AGCA5,AGSY2,Agrostis sylvatica Huds.,NA,US26
AGCA5,AGTEP,Agrostis tenuis Sibth. var. pumila (L.) Druce,NA,US26
AGCR,NA,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,US26
AGCRP8,NA,Agropyron cristatum (L.) Gaertn. ssp. pectina,crested wheatgrass,US26
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,NA,US26
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,NA,US26
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,NA,US26
AGERA2,NA,Ageratina Spach,snakeroot,US26
AGFO,AGAN3,Agastache anethiodora (Nutt.) Britton,NA,US26
AGFO,NA,Agastache foeniculum (Pursh) Kuntze,blue giant hyssop,US26
AGGA,GEGA2,Gerardia gattingeri Small,NA,US26
AGGA,NA,Agalinis gattingeri (Small) Small,roundstem false foxglove,US26
AGGI,NA,Agrostemma githago L.,common corncockle,US26
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) P,NA,US26
AGGI2,NA,Agrostis gigantea Roth,redtop,US26
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) F,NA,US26
AGGI2,AGNI,Agrostis nigra With.,NA,US26
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) ,NA,US26
AGGI2,AGAL3,Agrostis alba auct. non L.,NA,US26
AGGL,NA,Agoseris glauca (Pursh) Raf.,pale agoseris,US26
AGGLG,NA,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,US26
AGGLG,AGTU3,Agoseris turbinata Rydb.,NA,US26
AGGLG,TRGL7,Troximon glaucum Pursh,NA,US26
AGGR2,NA,Agrimonia gryposepala Wallr.,tall hairy agrimony,US26
AGHY,COHY2,Cornucopiae hyemalis Walter,NA,US26
AGHY,AGAN2,Agrostis antecedens E.P. Bicknell,NA,US26
AGHY,NA,"Agrostis hyemalis (Walter) Britton, Sterns & ",winter bentgrass,US26
AGNE2,NA,Agastache nepetoides (L.) Kuntze,yellow giant hyssop,US26
AGOSE,NA,Agoseris Raf.,agoseris,US26
AGPA12,NA,Agalinis paupercula (A. Gray) Britton,smallflower false foxglove,US26
AGPA6,NA,Agrimonia parviflora Aiton,harvestlice,US26
AGPAB,AGPUP,Agalinis purpurea (L.) Pennell var. parviflor,NA,US26
AGPAB,NA,Agalinis paupercula (A. Gray) Britton var. bo,smallflower false foxglove,US26
AGPAB,GEPAB,Gerardia paupercula (A. Gray) Britton ssp. bo,NA,US26
AGPAB,GEPAB2,Gerardia paupercula (A. Gray) Britton var. bo,NA,US26
AGPAB,GEPUP4,Gerardia purpurea L. var. parviflora Benth.,NA,US26
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,NA,US26
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,NA,US26
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. ty,NA,US26
AGPAP3,NA,Agalinis paupercula (A. Gray) Britton var. pa,smallflower false foxglove,US26
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,NA,US26
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestiv,NA,US26
AGPE,NA,Agrostis perennans (Walter) Tuck.,upland bentgrass,US26
AGPE,AGOR3,Agrostis oreophila Trin.,NA,US26
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata ,NA,US26
AGPE,COPE7,Cornucopiae perennans Walter,NA,US26
AGPE,AGSC6,Agrostis schweinitzii Trin.,NA,US26
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,NA,US26
AGPU,NA,Agrimonia pubescens Wallr.,soft agrimony,US26
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,NA,US26
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,NA,US26
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) P,NA,US26
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,NA,US26
AGPU5,GEPU7,Gerardia purpurea L.,NA,US26
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri P,NA,US26
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,NA,US26
AGPU5,NA,Agalinis purpurea (L.) Pennell,purple false foxglove,US26
AGRIM,NA,Agrimonia L.,agrimony,US26
AGRO3,NA,Agrimonia rostellata Wallr.,beaked agrimony,US26
AGROP2,NA,Agropyron Gaertn.,wheatgrass,US26
AGROS,NA,Agrostemma L.,corncockle,US26
AGROS2,NA,Agrostis L.,bentgrass,US26
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze v,NA,US26
AGSC,NA,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,US26
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US26
AGSC5,AGGE2,Agrostis geminata Trin.,NA,US26
AGSC5,NA,Agrostis scabra Willd.,rough bentgrass,US26
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (,NA,US26
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis F,NA,US26
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) ,NA,US26
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US26
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US26
AGSK,NA,Agalinis skinneriana (Alph. Wood) Britton,Skinner's false foxglove,US26
AGSK,GESK2,Gerardia skinneriana Alph. Wood,NA,US26
AGST,NA,Agrimonia striata Michx.,roadside agrimony,US26
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.,NA,US26
AGST2,NA,Agrostis stolonifera L.,creeping bentgrass,US26
AGST2,AGPA17,Agrostis palustris Huds.,NA,US26
AGST2,AGMA10,Agrostis maritima Lam.,NA,US26
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,NA,US26
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,NA,US26
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,NA,US26
AGTE3,NA,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,US26
AGTEM,GETEM3,Gerardia tenuifolia Vahl ssp. macrophylla (Be,NA,US26
AGTEM,GEBE,Gerardia besseyana Britton,NA,US26
AGTEM,NA,Agalinis tenuifolia (Vahl) Raf. var. macrophy,slenderleaf false foxglove,US26
AGTEM,GETEM2,Gerardia tenuifolia Vahl var. macrophylla Ben,NA,US26
AGTEM,AGBE,Agalinis besseyana (Britton) Britton,NA,US26
