symbol,synonym_symbol,scientific_name,common_name,fips_code
LITE3,NA,Lindheimera texana A. Gray & Engelm.,Texas yellowstar,US48
LITHO3,NA,Lithospermum L.,stoneseed,US48
LITU,NA,Liriodendron tulipifera L.,tuliptree,US48
LITU2,NA,Lithospermum tuberosum Rugel ex DC.,tuberous stoneseed,US48
LIUS,LIUSH,Linum usitatissimum L. var. humile (Mill.) Pe,NA,US48
LIUS,LIHU3,Linum humile Mill.,NA,US48
LIUS,NA,Linum usitatissimum L.,common flax,US48
LIVE2,MEVE4,Mesynium vernale (Wooton) W.A. Weber,NA,US48
LIVE2,NA,Linum vernale Wooton,Chihuahuan flax,US48
LIVE2,CAVE12,Cathartolinum vernale (Wooton) Small,NA,US48
LIVI2,NA,Lithospermum viride Greene,green stoneseed,US48
LIVU,NA,Ligustrum vulgare L.,European privet,US48
LIVU2,LILI6,"Linaria linaria (L.) Karst., nom. inval.",NA,US48
LIVU2,NA,Linaria vulgaris Mill.,butter and eggs,US48
LOAL,NA,Lonicera albiflora Torr. & A. Gray,western white honeysuckle,US48
LOAL,LODU4,Lonicera dumosa A. Gray,NA,US48
LOAL,LOALD,Lonicera albiflora Torr. & A. Gray var. dumos,NA,US48
LOAP,NA,Lobelia appendiculata A. DC.,pale lobelia,US48
LOAPA,NA,Lobelia appendiculata A. DC. var. appendicula,pale lobelia,US48
LOAR,NA,Lonicera arizonica Rehder,Arizona honeysuckle,US48
LOAR5,FIAR2,Filago arvensis L.,NA,US48
LOAR5,NA,Logfia arvensis (L.) Holub,field cottonrose,US48
LOAR5,GNAR2,"Gnaphalium arvense L., nom. inval.",NA,US48
LOAR5,OGAR2,Oglifa arvensis (L.) Cass.,NA,US48
LOBE3,NA,Lobelia berlandieri A. DC.,Berlandier's lobelia,US48
LOBEB,NA,Lobelia berlandieri A. DC. var. brachypoda (A,Berlandier's lobelia,US48
LOBEB,LOBR4,Lobelia brachypoda (A. Gray) A. DC. ex Small,NA,US48
LOBEB2,NA,Lobelia berlandieri A. DC. var. berlandieri,Berlandier's lobelia,US48
LOBEL,NA,Lobelia L.,lobelia,US48
LOBUL,NA,Lobularia Desv.,lobularia,US48
